code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
AR;6;400;W;52.17;;Budapest;HUN;Indoor;1989-03-04;Maree Holland;;;AUS;1963;Female
AR;3;400;W;51.57;;Beograd;SRB;Indoor;2022-03-18;Aliyah Abrams;;;GUY;1997;Female
AR;4;5K0;W;14:18.86;;Stockholm;SWE;Indoor;2015-02-19;Genzebe Dibaba;;;ETH;1991;Female
AR;1;5K0;W;14:30.79;;Boston;USA;Indoor;2020-02-27;Konstanze Klosterhalfen;;;GER;1997;Female
AR;2;5K0;W;14:31.38;;Boston;USA;Indoor;2022-02-11;Gabriela DeBues-Stafford;;;CAN;1995;Female
AR;6;5K0;W;14:39.89;;New York;USA;Indoor;2009-02-27;Kim Smith;;;NZL;1981;Female
AR;3;5K0;W;15:51.98;;Boston;USA;Indoor;2023-12-02;Carmen Alder;;;ECU;2003;Female
AR;2;5G;W;22:23.91;;Rochester;USA;Indoor;2018-12-29;Miranda Melville;;;USA;1989;Female
AR;3;5G;W;24:27.15;;Cochabamba;BOL;Indoor;2024-01-14;Mayra Karen Quispe;;;BOL;2000;Female
AR;4;60M;W;7.02;;Liévin;FRA;Indoor;1998-02-22;Chioma Ajunwa;;;NGR;1970;Female
AR;5;60M;W;7.09;;Stuttgart;GER;Indoor;1999-02-07;Susanthika Jayasinghe;;;SRI;1975;Female
AR;1;60M;W;6.92;;Madrid;ESP;Indoor;1993-02-11;Irina Privalova;;;RUS;1968;Female
AR;1;60M;W;6.92;;Madrid;ESP;Indoor;1995-02-09;Irina Privalova;;;RUS;1968;Female
AR;2;60M;W;6.94;;Albuquerque;USA;Indoor;2023-02-18;Aleia Hobbs;;;USA;1996;Female
AR;2;60M;W;6.94;;Albuquerque;USA;Indoor;2023-03-11;Julien Alfred;;;LCA;2001;Female
AR;6;60M;W;7.06;;Glasgow;GBR;Indoor;2024-03-02;Zoe Hobbs;;;NZL;1997;Female
AR;3;60M;W;7.14;;Beograd;SRB;Indoor;2022-03-18;Vitoria Cristina Rosa;;;BRA;1996;Female
AR;5;60H;W;7.82;;Liévin;FRA;Indoor;1999-02-21;Olga Shishigina;;;KAZ;1968;Female
AR;1;60H;W;7.68;;Karlsruhe;GER;Indoor;2008-02-10;Susanna Kallur;;;SWE;1981;Female
AR;2;60H;W;7.65;;Glasgow;GBR;Indoor;2024-03-03;Devynne Charlton;;;BAH;1995;Female
AR;6;60H;W;7.73;;Istanbul;TUR;Indoor;2012-03-10;Sally Pearson;;;AUS;1986;Female
AR;3;60H;W;7.91;;Sopot;POL;Indoor;2014-03-07;Yvette Lewis;;;PAN;1985;Female
AR;4;800;W;1:57.06;;Liévin;FRA;Indoor;1999-02-21;Maria Mutola;;;MOZ;1972;Female
AR;5;800;W;2:00.78;;Yokohama;JPN;Indoor;2003-02-22;Miho Sato;;;JPN;1978;Female
AR;1;800;W;1:55.82;;Wien;AUT;Indoor;2002-03-03;Jolanda Batagelj;;;SLO;1976;Female
AR;2;800;W;1:58.29;;New York;USA;Indoor;2020-02-08;Ajee’ Wilson;;;USA;1994;Female
AR;6;800;W;1:59.46;;Birmingham;GBR;Indoor;2022-02-19;Catriona Bisset;;;AUS;1994;Female
AR;3;800;W;1:59.21;;Birmingham;GBR;Indoor;1997-02-23;Letitia Vriesde;;;SUR;1964;Female
AR;4;HOC;W;1.97;;Birmingham;GBR;Indoor;2001-02-18;Hestrie Cloete;;;RSA;1978;Female
AR;5;HOC;W;1.98;;Samara;RUS;Indoor;1996-03-04;Svetlana Zalevskaya;;;KAZ;1973;Female
AR;5;HOC;W;1.98;;Beograd;SRB;Indoor;2022-03-19;Nadezhda Dubovitskaya;;;KAZ;1998;Female
AR;1;HOC;W;2.08;;Arnstadt;GER;Indoor;2006-02-04;Kajsa Bergqvist;;;SWE;1976;Female
AR;2;HOC;W;2.02;;Albuquerque;USA;Indoor;2012-02-26;Chaunté Lowe;;;USA;1984;Female
AR;6;HOC;W;2.00;;Beograd;SRB;Indoor;2022-03-19;Eleanor Patterson;;;AUS;1996;Female
AR;3;HOC;W;1.94;;Brno;CZE;Indoor;2000-02-09;Solange Witteveen;;;ARG;1976;Female
AR;4;WEI;W;6.97;;Erfurt;GER;Indoor;1997-02-05;Chioma Ajunwa;;;NGR;1970;Female
AR;5;WEI;W;6.82;;Beijing;CHN;Indoor;1992-03-13;Yang Juan;;;CHN;1969;Female
AR;1;WEI;W;7.37;;Wien;AUT;Indoor;1988-02-13;Heike Drechsler;;;GER;1964;Female
AR;2;WEI;W;7.23;;Istanbul;TUR;Indoor;2012-03-11;Brittney Reese;;;USA;1986;Female
AR;6;WEI;W;6.81;;Barcelona;ESP;Indoor;1995-03-12;Nicole Boegman;;;AUS;1967;Female
AR;3;WEI;W;6.89;;Valencia;ESP;Indoor;2008-03-09;Maurren Higa Maggi;;;BRA;1976;Female
AR;4;MEI;W;4:13.31;;Stockholm;SWE;Indoor;2016-02-17;Genzebe Dibaba;;;ETH;1991;Female
AR;5;MEI;W;4:24.71;;Birmingham;GBR;Indoor;2010-02-20;Maryam Jamal;;;BRN;1984;Female
AR;1;MEI;W;4:17.14;;East Rutherford;USA;Indoor;1990-02-09;Doina Melinte;;;ROU;1956;Female
AR;2;MEI;W;4:16.41;;New York;USA;Indoor;2024-02-11;Elle St. Pierre;;;USA;1995;Female
AR;6;MEI;W;4:19.03;;New York;USA;Indoor;2024-02-11;Jessica Hull;;;AUS;1996;Female
AR;3;MEI;W;4:34.37;;Boston;USA;Indoor;2024-01-27;Carmen Alder;;;ECU;2003;Female
AR;4;STA;W;4.41;;Birmingham;GBR;Indoor;2000-02-20;Elmarie Gerryts;;;RSA;1972;Female
AR;5;STA;W;4.70;;Doha;QAT;Indoor;2016-02-19;Li Ling;;;CHN;1989;Female
AR;1;STA;W;5.01;;Stockholm;SWE;Indoor;2012-02-23;Yelena Isinbayeva;;;RUS;1982;Female
AR;2;STA;W;5.03;;Brockport;USA;Indoor;2016-01-30;Jenn Suhr;;;USA;1982;Female
AR;6;STA;W;4.91;;Zürich;SUI;Indoor;2023-08-30;Nina Kennedy;;;AUS;1997;Female
AR;3;STA;W;4.83;;Nevers;FRA;Indoor;2015-02-07;Fabiana Murer;;;BRA;1981;Female
AR;4;KUG;W;18.13;;Flagstaff;USA;Indoor;2006-02-04;Vivian Chukwuemeka;;;NGR;1975;Female
AR;4;KUG;W;18.13;;Braga;POR;Indoor;2021-02-13;Jessica Inchude;;;GBS;1996;Female
AR;5;KUG;W;21.10;;Beijing;CHN;Indoor;1990-03-03;Sui Xinmei;;;CHN;1965;Female
AR;1;KUG;W;22.50;;Jablonec;TCH;Indoor;1977-02-19;Helena Fibingerová;;;CZE;1949;Female
AR;2;KUG;W;20.22;;Glasgow;GBR;Indoor;2024-03-01;Sarah Mitton;;;CAN;1996;Female
AR;6;KUG;W;20.98;;Zürich;SUI;Indoor;2013-08-28;Valerie Adams;;;NZL;1984;Female
AR;3;KUG;W;18.33;;Pireás;GRE;Indoor;1999-02-24;Elisângela Adriano;;;BRA;1972;Female
AR;4;DRE;W;14.90;;Budapest;HUN;Indoor;2004-03-06;Yamilé Aldama;;;SUD;1972;Female
AR;5;DRE;W;15.14;;Doha;QAT;Indoor;2010-03-13;Olga Rypakova;;;KAZ;1984;Female
AR;1;DRE;W;15.36;;Budapest;HUN;Indoor;2004-03-06;Tatyana Lebedeva;;;RUS;1976;Female
AR;2;DRE;W;15.12;;Albuquerque;USA;Indoor;2023-03-11;Jasmine Moore;;;USA;2001;Female
AR;6;DRE;W;13.31;;Budapest;HUN;Indoor;2004-03-05;Nicole Mladenis;;;AUS;1975;Female
AR;3;DRE;W;15.74;;Beograd;SRB;Indoor;2022-03-20;Yulimar Rojas;;;VEN;1995;Female
